transaction_id,transaction_time,amount,hour,merchant_category,channel,distance_from_home_km,txns_last_hour,card_age_days,is_foreign_transaction,is_fraud
TXN0000294,2026-01-01 04:05:00,88.02,14,online_retail,card_present,52.4,0,1460,0,0
TXN0000295,2026-01-01 04:06:00,244.77,17,entertainment,card_present,1.8,0,3124,0,0
TXN0000296,2026-01-01 04:06:00,62.25,7,online_retail,online,3.2,1,527,1,0
TXN0000297,2026-01-01 04:07:00,25.14,18,grocery,card_present,12.2,0,804,0,0
TXN0000298,2026-01-01 04:07:00,44.86,13,restaurant,card_present,0.5,1,2629,0,0
TXN0000299,2026-01-01 04:07:00,190.47,18,grocery,card_present,10.0,0,2675,0,0
TXN0000300,2026-01-01 04:07:00,121.62,17,grocery,mobile_app,8.2,0,2056,0,0
TXN0000301,2026-01-01 04:08:00,37.45,10,grocery,online,4.8,1,3746,0,0
TXN0000302,2026-01-01 04:08:00,69.95,8,restaurant,mobile_app,10.6,1,728,0,0
TXN0000303,2026-01-01 04:10:00,198.94,10,travel,card_present,2.6,0,3832,0,0
TXN0000304,2026-01-01 04:10:00,22.22,19,grocery,card_present,0.9,2,1217,0,0
TXN0000305,2026-01-01 04:10:00,145.47,8,electronics,mobile_app,3.9,0,312,0,0
TXN0000306,2026-01-01 04:11:00,83.27,11,grocery,card_present,0.9,0,3871,0,0
TXN0000307,2026-01-01 04:11:00,11.96,20,online_retail,card_present,0.0,0,732,0,0
TXN0000308,2026-01-01 04:12:00,72.29,18,restaurant,mobile_app,1.8,0,2505,0,0
TXN0000309,2026-01-01 04:13:00,292.1,21,restaurant,mobile_app,12.2,0,2371,0,0
TXN0000310,2026-01-01 04:14:00,113.3,10,grocery,card_present,5.1,1,1533,0,0
TXN0000311,2026-01-01 04:16:00,97.35,20,entertainment,mobile_app,3.2,1,2152,0,0
TXN0000312,2026-01-01 04:16:00,122.56,9,fuel,card_present,9.1,0,488,0,0
TXN0000313,2026-01-01 04:17:00,161.02,1,grocery,card_present,2.0,3,3827,0,0
TXN0000314,2026-01-01 04:17:00,96.67,19,entertainment,mobile_app,29.9,0,3523,0,0
TXN0000315,2026-01-01 04:17:00,55.65,7,jewelry,card_present,1.6,0,2966,0,0
TXN0000316,2026-01-01 04:18:00,73.8,20,entertainment,card_present,14.6,0,3735,0,0
TXN0000317,2026-01-01 04:18:00,29.64,10,restaurant,card_present,1.0,0,3788,0,0
TXN0000318,2026-01-01 04:18:00,111.97,18,online_retail,card_present,5.7,1,2397,0,0
TXN0000319,2026-01-01 04:19:00,281.79,3,jewelry,online,60.1,6,93,0,1
TXN0000320,2026-01-01 04:20:00,52.88,20,restaurant,online,7.6,0,3472,0,0
TXN0000321,2026-01-01 04:20:00,151.05,10,grocery,mobile_app,4.1,1,2956,0,0
TXN0000322,2026-01-01 04:22:00,101.33,11,restaurant,card_present,5.4,0,2883,0,0
TXN0000323,2026-01-01 04:23:00,101.06,20,restaurant,card_present,0.6,1,3885,0,0
TXN0000324,2026-01-01 04:23:00,91.72,16,fuel,card_present,36.1,1,1696,0,0
TXN0000325,2026-01-01 04:23:00,82.34,21,fuel,card_present,6.5,1,758,0,0
TXN0000326,2026-01-01 04:24:00,28.44,15,online_retail,online,2.2,0,789,0,0
TXN0000327,2026-01-01 04:25:00,147.36,9,grocery,card_present,5.7,0,460,0,0
TXN0000328,2026-01-01 04:25:00,84.52,19,travel,card_present,10.0,1,3391,0,0
TXN0000329,2026-01-01 04:26:00,47.84,11,fuel,card_present,3.4,0,3032,0,0
TXN0000330,2026-01-01 04:28:00,60.4,18,grocery,card_present,29.3,0,2963,0,0
TXN0000331,2026-01-01 04:30:00,92.36,15,fuel,mobile_app,6.6,0,3434,0,0
TXN0000332,2026-01-01 04:30:00,36.07,8,online_retail,card_present,7.7,0,3822,0,0
TXN0000333,2026-01-01 04:30:00,194.6,16,grocery,card_present,4.9,0,400,1,0
TXN0000334,2026-01-01 04:31:00,120.67,6,grocery,card_present,7.6,0,2926,0,0
TXN0000335,2026-01-01 04:31:00,118.84,18,grocery,card_present,5.2,0,3882,0,0
TXN0000336,2026-01-01 04:32:00,180.6,10,grocery,card_present,20.7,0,3061,0,0
TXN0000337,2026-01-01 04:34:00,102.59,16,electronics,card_present,18.0,1,856,0,0
TXN0000338,2026-01-01 04:35:00,10.22,0,grocery,card_present,17.8,1,3724,0,0
TXN0000339,2026-01-01 04:36:00,80.79,15,restaurant,mobile_app,8.0,4,636,0,0
TXN0000340,2026-01-01 04:36:00,31.16,16,online_retail,card_present,17.9,0,1477,0,0
TXN0000341,2026-01-01 04:40:00,68.01,14,restaurant,card_present,5.1,0,2071,0,0
TXN0000342,2026-01-01 04:41:00,28.14,21,online_retail,online,1.3,0,2161,0,0
TXN0000343,2026-01-01 04:42:00,97.56,16,entertainment,card_present,3.3,0,497,0,0
TXN0000344,2026-01-01 04:43:00,94.93,11,online_retail,mobile_app,6.6,1,2751,0,0
TXN0000345,2026-01-01 04:44:00,45.13,18,fuel,card_present,1.1,2,3564,0,0
TXN0000346,2026-01-01 04:44:00,27.06,13,fuel,online,14.2,0,2228,0,0
TXN0000347,2026-01-01 04:45:00,81.97,19,electronics,card_present,1.5,1,3030,0,0
TXN0000348,2026-01-01 04:47:00,83.17,21,grocery,mobile_app,0.6,2,766,0,0
TXN0000349,2026-01-01 04:48:00,145.88,18,fuel,card_present,1.9,0,3216,0,0
TXN0000350,2026-01-01 04:49:00,187.28,14,online_retail,card_present,3.4,2,3108,0,0
TXN0000351,2026-01-01 04:50:00,67.88,8,electronics,mobile_app,1.8,2,3201,0,0
TXN0000352,2026-01-01 04:50:00,22.49,2,fuel,mobile_app,13.2,1,3024,0,0
TXN0000353,2026-01-01 04:50:00,147.06,20,fuel,card_present,11.4,0,3364,0,0
TXN0000354,2026-01-01 04:51:00,91.22,22,fuel,card_present,20.7,0,2004,0,0
TXN0000355,2026-01-01 04:51:00,370.78,20,restaurant,mobile_app,7.2,0,1846,0,0
TXN0000356,2026-01-01 04:54:00,132.98,17,grocery,card_present,20.4,0,3815,0,0
TXN0000357,2026-01-01 04:55:00,49.19,13,grocery,mobile_app,10.7,0,3938,0,0
TXN0000358,2026-01-01 04:55:00,91.99,1,fuel,online,17.8,0,3098,0,0
TXN0000359,2026-01-01 04:56:00,116.32,8,electronics,online,5.2,1,2263,0,0
TXN0000360,2026-01-01 04:56:00,92.86,3,online_retail,card_present,16.2,0,1097,0,0
TXN0000361,2026-01-01 04:57:00,85.22,8,fuel,online,0.8,0,2671,0,0
TXN0000362,2026-01-01 04:57:00,101.57,11,online_retail,mobile_app,27.0,0,1635,0,0
TXN0000363,2026-01-01 04:58:00,52.95,18,restaurant,mobile_app,15.8,2,1879,0,0
TXN0000364,2026-01-01 04:58:00,54.11,20,fuel,mobile_app,2.8,0,3771,0,0
TXN0000365,2026-01-01 04:59:00,123.84,10,electronics,online,4.3,0,1673,0,0
TXN0000366,2026-01-01 04:59:00,28.71,17,electronics,online,11.0,0,3209,0,0
TXN0000367,2026-01-01 05:00:00,38.09,21,restaurant,card_present,23.6,1,3873,0,0
TXN0000368,2026-01-01 05:01:00,87.32,17,restaurant,card_present,2.6,0,2520,0,0
TXN0000369,2026-01-01 05:01:00,80.05,11,grocery,card_present,11.4,1,1444,0,0
TXN0000370,2026-01-01 05:01:00,70.7,8,restaurant,card_present,6.9,0,2408,0,0
TXN0000371,2026-01-01 05:02:00,18.39,9,fuel,card_present,3.5,1,2495,0,0
TXN0000372,2026-01-01 05:02:00,17.67,5,travel,card_present,2.3,0,3280,0,0
TXN0000373,2026-01-01 05:02:00,135.4,17,grocery,mobile_app,1.3,0,1626,0,0
TXN0000374,2026-01-01 05:04:00,44.82,13,online_retail,card_present,3.0,0,2359,0,0
TXN0000375,2026-01-01 05:04:00,112.51,21,restaurant,mobile_app,33.5,1,618,0,0
TXN0000376,2026-01-01 05:04:00,153.34,21,grocery,card_present,18.0,1,276,0,0
TXN0000377,2026-01-01 05:05:00,95.72,17,grocery,card_present,3.7,0,2578,0,0
TXN0000378,2026-01-01 05:06:00,30.78,17,grocery,online,11.2,1,1912,0,0
TXN0000379,2026-01-01 05:08:00,104.66,4,grocery,card_present,31.2,0,2314,0,0
TXN0000380,2026-01-01 05:09:00,65.37,4,fuel,online,9.6,0,2273,0,0
TXN0000381,2026-01-01 05:10:00,71.85,15,grocery,card_present,4.2,1,1766,0,0
TXN0000382,2026-01-01 05:12:00,199.34,20,grocery,card_present,34.7,1,346,0,0
TXN0000383,2026-01-01 05:12:00,28.78,10,travel,card_present,2.3,1,1718,0,0
TXN0000384,2026-01-01 05:13:00,54.64,9,restaurant,card_present,11.0,0,99,0,0
TXN0000385,2026-01-01 05:14:00,52.98,10,grocery,card_present,10.2,0,3743,0,0
TXN0000386,2026-01-01 05:14:00,80.95,8,restaurant,card_present,7.0,0,2016,1,0
TXN0000387,2026-01-01 05:15:00,158.44,9,fuel,mobile_app,16.5,2,1924,0,0
TXN0000388,2026-01-01 05:15:00,83.38,17,fuel,card_present,12.6,1,3755,0,0
TXN0000389,2026-01-01 05:16:00,39.02,13,online_retail,card_present,9.5,0,3382,0,0
TXN0000390,2026-01-01 05:18:00,109.97,15,online_retail,card_present,13.9,0,2429,0,0
TXN0000391,2026-01-01 05:18:00,98.39,16,restaurant,mobile_app,2.8,2,2532,0,0
TXN0000392,2026-01-01 05:19:00,82.13,9,restaurant,mobile_app,50.9,2,371,0,0
TXN0000393,2026-01-01 05:19:00,38.58,6,online_retail,card_present,15.8,0,2921,0,0
TXN0000394,2026-01-01 05:19:00,11.37,12,grocery,card_present,0.4,1,773,0,0
TXN0000395,2026-01-01 05:20:00,68.64,9,electronics,online,5.4,1,3623,0,0
TXN0000396,2026-01-01 05:21:00,105.76,8,restaurant,mobile_app,11.0,0,2316,0,0
TXN0000397,2026-01-01 05:22:00,87.4,15,electronics,card_present,5.7,1,490,0,0
TXN0000398,2026-01-01 05:22:00,84.19,4,online_retail,online,6.7,1,1832,0,0
TXN0000399,2026-01-01 05:24:00,80.41,21,online_retail,online,0.1,0,252,1,0
TXN0000400,2026-01-01 05:26:00,46.69,9,online_retail,card_present,8.0,1,3064,0,0
TXN0000401,2026-01-01 05:27:00,72.06,16,online_retail,mobile_app,4.4,0,1406,0,0
TXN0000402,2026-01-01 05:29:00,117.48,20,grocery,mobile_app,8.8,1,3544,0,0
TXN0000403,2026-01-01 05:30:00,15.69,15,grocery,card_present,0.4,1,82,0,0
TXN0000404,2026-01-01 05:31:00,130.72,15,electronics,card_present,1.8,1,150,0,0
TXN0000405,2026-01-01 05:31:00,93.97,20,electronics,online,1.5,0,1063,0,0
TXN0000406,2026-01-01 05:31:00,71.5,11,fuel,online,0.2,1,1124,0,0
TXN0000407,2026-01-01 05:32:00,148.48,8,restaurant,mobile_app,1.7,1,3212,0,0
TXN0000408,2026-01-01 05:32:00,14.43,9,grocery,card_present,1.3,0,912,0,0
TXN0000409,2026-01-01 05:32:00,44.46,9,online_retail,card_present,3.1,2,1893,0,0
TXN0000410,2026-01-01 05:36:00,87.5,6,fuel,online,11.7,0,3866,0,0
TXN0000411,2026-01-01 05:36:00,41.4,11,grocery,mobile_app,19.0,1,887,0,0
TXN0000412,2026-01-01 05:37:00,40.0,18,travel,mobile_app,13.2,1,688,0,0
TXN0000413,2026-01-01 05:38:00,71.83,12,restaurant,card_present,3.4,0,396,0,0
TXN0000414,2026-01-01 05:39:00,165.82,11,grocery,card_present,10.0,2,3234,0,0
TXN0000415,2026-01-01 05:39:00,53.58,16,restaurant,card_present,8.4,2,3945,0,0
TXN0000416,2026-01-01 05:39:00,80.98,8,electronics,card_present,8.1,0,2200,0,0
TXN0000417,2026-01-01 05:39:00,51.0,16,fuel,card_present,2.1,1,149,0,0
TXN0000418,2026-01-01 05:40:00,47.03,15,entertainment,card_present,12.0,1,3306,1,0
TXN0000419,2026-01-01 05:40:00,11.68,16,restaurant,card_present,1.8,1,1903,0,0
TXN0000420,2026-01-01 05:41:00,46.13,8,electronics,online,9.4,1,502,0,0
TXN0000421,2026-01-01 05:41:00,79.44,17,electronics,mobile_app,11.0,0,1333,0,0
TXN0000422,2026-01-01 05:41:00,57.23,12,restaurant,card_present,4.7,1,1752,0,0
TXN0000423,2026-01-01 05:41:00,141.53,13,online_retail,card_present,3.0,1,569,0,0
TXN0000424,2026-01-01 05:41:00,206.52,17,online_retail,online,7.3,0,1699,0,0
TXN0000425,2026-01-01 05:42:00,31.85,17,electronics,card_present,17.1,1,1179,0,0
TXN0000426,2026-01-01 05:44:00,16.85,13,utilities,mobile_app,29.7,0,1774,0,0
TXN0000427,2026-01-01 05:45:00,210.11,13,grocery,mobile_app,27.5,3,3513,0,0
TXN0000428,2026-01-01 05:45:00,171.66,19,electronics,card_present,6.0,2,893,0,0
TXN0000429,2026-01-01 05:45:00,6.54,16,grocery,card_present,2.8,1,1264,0,0
TXN0000430,2026-01-01 05:45:00,137.37,8,grocery,card_present,6.2,2,3876,0,0
TXN0000431,2026-01-01 05:46:00,55.54,9,online_retail,mobile_app,4.5,0,3271,0,0
TXN0000432,2026-01-01 05:48:00,219.73,20,fuel,card_present,1.5,1,1579,0,0
TXN0000433,2026-01-01 05:48:00,53.8,16,fuel,online,1.4,0,3566,0,0
TXN0000434,2026-01-01 05:49:00,62.63,9,online_retail,card_present,28.0,0,2026,0,0
TXN0000435,2026-01-01 05:51:00,214.68,11,restaurant,mobile_app,1.2,2,2719,0,0
TXN0000436,2026-01-01 05:53:00,15.29,12,online_retail,card_present,4.4,0,1780,0,0
TXN0000437,2026-01-01 05:53:00,102.09,19,online_retail,card_present,4.0,0,567,0,0
TXN0000438,2026-01-01 05:53:00,61.98,18,electronics,card_present,0.1,0,568,0,0
TXN0000439,2026-01-01 05:54:00,27.81,8,grocery,mobile_app,13.1,0,392,0,0
TXN0000440,2026-01-01 05:55:00,58.08,16,online_retail,card_present,1.3,1,1007,0,0
TXN0000441,2026-01-01 05:59:00,87.54,11,grocery,online,2.2,0,1887,1,0
TXN0000442,2026-01-01 05:59:00,119.58,19,fuel,mobile_app,1.7,1,2194,0,0
TXN0000443,2026-01-01 05:59:00,9.8,11,travel,online,48.1,0,270,0,0
TXN0000444,2026-01-01 05:59:00,77.43,15,online_retail,mobile_app,1.5,0,1463,0,0
TXN0000445,2026-01-01 06:00:00,26.42,15,restaurant,mobile_app,4.3,1,2068,0,0
TXN0000446,2026-01-01 06:00:00,110.83,19,online_retail,online,9.9,1,538,0,0
TXN0000447,2026-01-01 06:02:00,60.2,8,jewelry,online,16.1,0,2304,0,0
TXN0000448,2026-01-01 06:03:00,93.31,14,grocery,card_present,16.1,1,3255,0,0
TXN0000449,2026-01-01 06:03:00,17.42,13,cash_advance,online,5.7,1,932,0,0
TXN0000450,2026-01-01 06:04:00,74.22,18,grocery,online,0.5,0,645,0,0
TXN0000451,2026-01-01 06:05:00,193.32,10,grocery,card_present,1.2,2,634,0,0
TXN0000452,2026-01-01 06:05:00,123.44,13,utilities,card_present,6.0,1,155,0,0
TXN0000453,2026-01-01 06:05:00,60.39,16,restaurant,card_present,0.0,0,3450,1,0
TXN0000454,2026-01-01 06:08:00,108.08,19,travel,card_present,10.8,2,2349,0,0
TXN0000455,2026-01-01 06:08:00,76.07,9,travel,card_present,0.9,1,44,0,0
TXN0000456,2026-01-01 06:10:00,27.36,11,jewelry,online,10.3,0,706,0,0
TXN0000457,2026-01-01 06:10:00,183.74,9,fuel,card_present,3.9,0,3870,0,0
TXN0000458,2026-01-01 06:11:00,73.84,16,fuel,mobile_app,4.3,1,3868,1,0
TXN0000459,2026-01-01 06:11:00,183.65,19,restaurant,card_present,14.0,1,1426,1,0
TXN0000460,2026-01-01 06:12:00,45.72,9,grocery,card_present,1.5,0,651,0,0
TXN0000461,2026-01-01 06:15:00,111.84,8,restaurant,card_present,7.0,2,3952,0,0
TXN0000462,2026-01-01 06:15:00,76.9,9,grocery,card_present,0.2,0,3391,0,0
TXN0000463,2026-01-01 06:15:00,65.82,8,fuel,online,2.5,2,3588,0,0
TXN0000464,2026-01-01 06:15:00,57.54,19,restaurant,card_present,3.5,0,1571,0,0
TXN0000465,2026-01-01 06:17:00,71.63,15,grocery,card_present,15.8,0,3972,0,0
TXN0000466,2026-01-01 06:18:00,62.49,8,grocery,online,4.6,1,2794,0,0
TXN0000467,2026-01-01 06:18:00,26.0,11,grocery,mobile_app,14.4,0,2373,0,0
TXN0000468,2026-01-01 06:18:00,85.64,9,entertainment,card_present,8.2,0,2107,0,0
TXN0000469,2026-01-01 06:20:00,21.64,13,fuel,online,10.7,1,2477,0,0
TXN0000470,2026-01-01 06:20:00,41.77,18,entertainment,card_present,18.5,1,2409,0,0
TXN0000471,2026-01-01 06:20:00,98.26,12,electronics,card_present,15.4,0,3321,0,0
TXN0000472,2026-01-01 06:21:00,117.83,10,fuel,online,11.7,0,3851,0,0
TXN0000473,2026-01-01 06:21:00,24.38,3,entertainment,mobile_app,2.4,0,3698,0,0
TXN0000474,2026-01-01 06:21:00,184.44,16,online_retail,card_present,4.9,0,3215,0,0
TXN0000475,2026-01-01 06:21:00,118.13,17,utilities,card_present,25.0,1,1800,0,0
TXN0000476,2026-01-01 06:22:00,127.54,14,travel,online,3.0,0,361,0,0
TXN0000477,2026-01-01 06:22:00,14.76,15,restaurant,card_present,2.4,1,1347,0,0
TXN0000478,2026-01-01 06:24:00,158.84,21,grocery,online,9.6,1,2150,0,0
TXN0000479,2026-01-01 06:24:00,52.35,13,entertainment,card_present,4.4,0,3145,0,0
TXN0000480,2026-01-01 06:24:00,94.64,20,travel,card_present,6.4,0,3294,0,0
TXN0000481,2026-01-01 06:25:00,51.68,12,fuel,card_present,3.6,1,928,0,0
TXN0000482,2026-01-01 06:26:00,131.32,16,grocery,mobile_app,14.2,1,1048,0,0
TXN0000483,2026-01-01 06:27:00,40.6,13,grocery,card_present,8.3,0,617,0,0
TXN0000484,2026-01-01 06:28:00,212.19,10,restaurant,card_present,2.8,0,3117,0,0
TXN0000485,2026-01-01 06:28:00,84.03,11,grocery,online,13.5,0,1308,0,0
TXN0000486,2026-01-01 06:29:00,160.3,11,grocery,online,0.0,2,2744,0,0
TXN0000487,2026-01-01 06:31:00,22.41,14,grocery,online,1.4,0,970,0,0
TXN0000488,2026-01-01 06:31:00,24.38,22,fuel,card_present,15.8,0,3002,0,0
TXN0000489,2026-01-01 06:32:00,53.38,2,travel,online,0.8,0,2201,0,0
TXN0000490,2026-01-01 06:35:00,69.04,15,grocery,online,1.8,2,3899,0,0
TXN0000491,2026-01-01 06:35:00,34.82,17,travel,online,14.0,1,3079,0,0
TXN0000492,2026-01-01 06:36:00,78.24,12,travel,online,25.8,0,3020,0,0
TXN0000493,2026-01-01 06:36:00,87.9,18,grocery,card_present,0.6,0,2880,0,0
TXN0000494,2026-01-01 06:38:00,48.92,9,grocery,online,8.3,0,319,0,0
TXN0000495,2026-01-01 06:40:00,53.96,8,travel,online,2.1,1,3555,0,0
TXN0000496,2026-01-01 06:41:00,88.33,0,travel,mobile_app,13.8,2,167,0,0
TXN0000497,2026-01-01 06:41:00,108.84,21,restaurant,mobile_app,2.2,1,1508,0,0
TXN0000498,2026-01-01 06:41:00,134.64,16,restaurant,online,22.8,0,2973,0,0
TXN0000499,2026-01-01 06:42:00,18.01,10,grocery,card_present,2.1,1,2863,0,0
TXN0000500,2026-01-01 06:43:00,83.28,9,grocery,card_present,2.5,2,2326,0,0
TXN0000501,2026-01-01 06:45:00,61.62,17,grocery,card_present,3.0,1,2736,0,0
TXN0000502,2026-01-01 06:45:00,64.39,11,grocery,card_present,9.4,1,2757,1,0
TXN0000503,2026-01-01 06:46:00,23.47,20,restaurant,card_present,5.2,0,2918,0,0
TXN0000504,2026-01-01 06:47:00,122.99,14,electronics,mobile_app,33.5,0,3114,0,0
TXN0000505,2026-01-01 06:48:00,156.19,8,utilities,mobile_app,3.7,1,3556,0,0
TXN0000506,2026-01-01 06:48:00,84.88,17,travel,card_present,9.9,0,477,0,0
TXN0000507,2026-01-01 06:48:00,65.3,21,fuel,mobile_app,23.3,0,355,0,0
TXN0000508,2026-01-01 06:49:00,96.59,19,online_retail,card_present,13.3,0,3091,0,0
TXN0000509,2026-01-01 06:49:00,80.55,12,fuel,card_present,3.0,1,1363,0,0
TXN0000510,2026-01-01 06:49:00,68.45,8,restaurant,mobile_app,14.2,1,1794,0,0
TXN0000511,2026-01-01 06:49:00,53.4,15,restaurant,mobile_app,0.4,1,1024,0,0
TXN0000512,2026-01-01 06:50:00,72.4,17,restaurant,online,16.9,0,443,0,0
TXN0000513,2026-01-01 06:50:00,147.33,12,restaurant,mobile_app,4.6,0,2298,0,0
TXN0000514,2026-01-01 06:51:00,22.38,22,restaurant,card_present,6.5,0,435,0,0
TXN0000515,2026-01-01 06:51:00,35.87,10,grocery,card_present,17.4,1,1563,0,0
TXN0000516,2026-01-01 06:52:00,57.73,15,fuel,mobile_app,5.4,1,2532,0,0
TXN0000517,2026-01-01 06:53:00,49.75,11,fuel,card_present,1.2,0,2718,0,0
TXN0000518,2026-01-01 06:57:00,290.76,6,fuel,card_present,11.7,0,2740,0,0
TXN0000519,2026-01-01 06:59:00,61.33,20,fuel,card_present,1.8,1,1625,0,0
TXN0000520,2026-01-01 07:00:00,143.74,13,grocery,mobile_app,25.5,0,1628,0,0
TXN0000521,2026-01-01 07:01:00,28.1,10,fuel,card_present,5.7,1,3498,0,0
TXN0000522,2026-01-01 07:01:00,76.37,13,travel,card_present,3.0,1,30,0,0
TXN0000523,2026-01-01 07:03:00,112.46,8,restaurant,online,1.0,0,1614,0,0
TXN0000524,2026-01-01 07:05:00,40.07,14,electronics,card_present,2.6,1,3212,0,0
TXN0000525,2026-01-01 07:05:00,37.2,22,restaurant,online,17.1,0,3565,0,0
TXN0000526,2026-01-01 07:05:00,46.75,20,fuel,online,3.2,1,1725,0,0
TXN0000527,2026-01-01 07:06:00,73.4,5,grocery,mobile_app,4.5,1,3571,1,0
TXN0000528,2026-01-01 07:06:00,116.57,11,restaurant,mobile_app,13.2,0,2232,0,0
TXN0000529,2026-01-01 07:06:00,53.84,8,electronics,card_present,6.8,1,2177,0,0
TXN0000530,2026-01-01 07:07:00,100.93,19,grocery,mobile_app,3.7,1,1374,0,0
TXN0000531,2026-01-01 07:07:00,33.49,9,grocery,card_present,2.8,1,1728,0,0
TXN0000532,2026-01-01 07:07:00,52.26,10,restaurant,card_present,4.4,2,2871,1,0
TXN0000533,2026-01-01 07:07:00,52.93,13,restaurant,card_present,1.9,1,2085,0,0
TXN0000534,2026-01-01 07:09:00,43.0,10,entertainment,card_present,8.7,1,3682,0,0
TXN0000535,2026-01-01 07:09:00,76.14,10,grocery,card_present,5.1,2,2585,0,0
TXN0000536,2026-01-01 07:11:00,53.08,17,restaurant,mobile_app,9.3,1,1237,0,0
TXN0000537,2026-01-01 07:11:00,112.45,10,grocery,card_present,2.7,0,3629,0,0
TXN0000538,2026-01-01 07:11:00,47.83,21,restaurant,card_present,29.4,0,2833,0,0
TXN0000539,2026-01-01 07:12:00,28.98,21,electronics,card_present,0.0,0,541,0,0
TXN0000540,2026-01-01 07:12:00,188.4,9,entertainment,card_present,7.6,0,268,0,0
TXN0000541,2026-01-01 07:13:00,98.13,4,online_retail,card_present,2.3,0,3160,0,0
TXN0000542,2026-01-01 07:17:00,73.87,18,restaurant,online,2.1,0,3434,1,0
TXN0000543,2026-01-01 07:17:00,65.75,17,grocery,card_present,14.2,0,1122,0,0
TXN0000544,2026-01-01 07:18:00,23.9,20,grocery,card_present,2.4,1,2144,0,0
TXN0000545,2026-01-01 07:18:00,130.19,13,online_retail,card_present,4.1,2,1612,0,0
TXN0000546,2026-01-01 07:19:00,22.21,10,online_retail,card_present,5.1,1,2281,0,0
TXN0000547,2026-01-01 07:19:00,111.6,14,electronics,mobile_app,19.9,0,3034,0,0
TXN0000548,2026-01-01 07:19:00,58.8,8,grocery,mobile_app,6.6,0,1036,0,0
TXN0000549,2026-01-01 07:19:00,20.95,12,entertainment,card_present,7.9,1,2555,0,0
TXN0000550,2026-01-01 07:20:00,194.5,11,grocery,card_present,0.4,0,107,0,0
TXN0000551,2026-01-01 07:21:00,60.56,20,fuel,mobile_app,15.1,0,2644,0,0
TXN0000552,2026-01-01 07:22:00,31.82,11,restaurant,online,5.7,1,1938,0,0
TXN0000553,2026-01-01 07:23:00,121.1,14,fuel,online,15.4,0,3247,0,0
TXN0000554,2026-01-01 07:23:00,49.24,16,online_retail,card_present,14.9,1,3695,1,0
TXN0000555,2026-01-01 07:23:00,14.02,19,electronics,online,1.1,1,90,0,0
TXN0000556,2026-01-01 07:24:00,159.3,6,restaurant,card_present,4.5,2,187,0,0
TXN0000557,2026-01-01 07:25:00,37.01,21,online_retail,card_present,3.2,0,2008,0,0
TXN0000558,2026-01-01 07:25:00,98.72,16,travel,mobile_app,6.6,0,557,0,0
TXN0000559,2026-01-01 07:26:00,161.3,10,fuel,mobile_app,5.1,1,2484,0,0
TXN0000560,2026-01-01 07:28:00,44.24,17,grocery,mobile_app,1.3,0,187,0,0
TXN0000561,2026-01-01 07:31:00,63.43,19,electronics,online,9.8,0,3944,0,0
TXN0000562,2026-01-01 07:32:00,99.25,7,grocery,card_present,9.3,3,3313,0,0
TXN0000563,2026-01-01 07:32:00,27.2,16,restaurant,card_present,2.3,0,2648,1,0
TXN0000564,2026-01-01 07:34:00,44.14,9,electronics,online,17.8,0,1308,0,0
TXN0000565,2026-01-01 07:34:00,29.52,13,grocery,card_present,37.5,0,3178,0,0
TXN0000566,2026-01-01 07:35:00,85.85,18,fuel,card_present,13.4,0,1785,0,0
TXN0000567,2026-01-01 07:36:00,76.19,18,fuel,mobile_app,9.0,1,2000,0,0
TXN0000568,2026-01-01 07:36:00,83.4,16,restaurant,card_present,25.0,2,2139,0,0
TXN0000569,2026-01-01 07:39:00,77.66,19,travel,online,1.8,0,3202,0,0
TXN0000570,2026-01-01 07:41:00,180.05,16,restaurant,mobile_app,1.2,1,2756,0,0
TXN0000571,2026-01-01 07:41:00,114.02,10,grocery,card_present,9.7,0,2517,1,0
TXN0000572,2026-01-01 07:42:00,171.03,23,online_retail,card_present,5.4,4,773,0,0
TXN0000573,2026-01-01 07:44:00,36.45,11,electronics,mobile_app,4.6,1,3784,0,0
TXN0000574,2026-01-01 07:47:00,119.14,17,grocery,online,4.8,0,2884,0,0
TXN0000575,2026-01-01 07:49:00,103.76,21,electronics,online,12.0,3,3953,0,0
TXN0000576,2026-01-01 07:50:00,15.34,15,fuel,card_present,2.2,0,1604,0,0
TXN0000577,2026-01-01 07:51:00,26.94,9,grocery,mobile_app,5.9,0,3873,0,0
TXN0000578,2026-01-01 07:52:00,94.95,21,restaurant,mobile_app,5.1,3,1429,0,0
TXN0000579,2026-01-01 07:53:00,28.08,9,grocery,card_present,0.3,2,2864,0,0
TXN0000580,2026-01-01 07:53:00,105.31,11,restaurant,card_present,4.8,0,608,0,0
TXN0000581,2026-01-01 07:55:00,152.34,8,entertainment,card_present,3.4,0,1612,0,0
TXN0000582,2026-01-01 07:56:00,173.0,9,online_retail,online,13.7,0,3251,0,0
TXN0000583,2026-01-01 07:57:00,72.82,14,grocery,card_present,0.9,1,3395,0,0
TXN0000584,2026-01-01 07:59:00,271.52,0,grocery,mobile_app,15.8,2,3954,0,0
TXN0000585,2026-01-01 08:00:00,27.21,10,grocery,card_present,34.6,1,3635,0,0
TXN0000586,2026-01-01 08:00:00,54.01,9,travel,card_present,3.2,0,1969,0,0
TXN0000587,2026-01-01 08:01:00,135.75,7,restaurant,online,9.8,0,1022,0,0
TXN0000588,2026-01-01 08:03:00,183.86,14,fuel,card_present,19.0,0,939,0,0
